,R_mean,R_median,R_std,G_mean,G_median,G_std,B_mean,B_median,B_std,IR_mean,IR_median,IR_std,DomCol1_R,DomCol1_G,DomCol1_B,DomCol2_R,DomCol2_G,DomCol2_B,Edge_mean,Edge_median,Edge_std
20,82.264437,51.0,54.70044519081203,93.578156,67.0,46.66691744308448,92.401762,70.0,40.52967247949773,81.899995,54.0,57.823254335950125,0.18879141230779287,0.25413081105170315,0.26672108606771966,0.7489688386341286,0.7498545308114016,0.26672108606771966,0.02388144579290156,0.0039215686274509665,0.049894065338384974
21,126.303009,105.0,69.93177055205965,130.520852,109.0,67.32641451313219,127.122589,106.0,62.862843229821216,129.314111,112.0,66.60148146460166,0.4921628307436073,0.49615635586367474,0.4659188145238821,0.8621705621974539,0.8713726003052806,0.4659188145238821,0.03836890723143007,0.011475195990901658,0.0620584229687201
22,119.693523,107.0,66.31935243085893,124.962119,109.0,62.883088028736616,121.826439,104.0,57.467609760449236,122.099529,112.0,63.69793515474547,0.24499011017457065,0.2798648276401924,0.2936336874299179,0.8615589987317769,0.8696869428363042,0.2936336874299179,0.03651772406437655,0.010961117536763624,0.05898018280182941
23,132.604157,136.0,51.514349256487264,133.05447,134.0,48.24845555060909,123.93463,122.0,42.85784386507446,137.46284,142.0,49.06976785286843,0.7643389204469249,0.7564811023861416,0.6970580709410799,0.5217819877131368,0.5165440570807686,0.6970580709410799,0.03371735377794282,0.011433239009500547,0.05337428578742045
24,113.91481,112.0,61.72379959678358,117.848875,112.0,57.796752436744875,113.667425,103.0,51.29623694647956,118.716261,115.0,61.15743816724077,0.22684675397154905,0.2600063660560485,0.27582747296533905,0.8586546668913416,0.8585563056979653,0.27582747296533905,0.04315828307634846,0.01376045965452766,0.06981768042289442
25,113.479626,107.0,60.784297239501946,116.805686,110.0,57.00876304630196,111.839288,102.0,50.6530439524917,117.657896,113.0,59.3016943337472,0.8014976190053841,0.8025570144819324,0.7561605681866945,0.22229178625992957,0.2537255034713816,0.7561605681866945,0.042174490078818155,0.01308006280796707,0.06504106030926445
26,108.943602,114.0,54.39380813351457,110.97024,114.0,50.17921336910733,106.662889,106.0,44.26280848719023,112.450311,119.0,53.029273868338784,0.21887114086624238,0.24854791434373003,0.2641664382999899,0.5107427428134583,0.5014339762333939,0.2641664382999899,0.037046426850763065,0.011178190442148404,0.060700057438894575
27,107.978141,106.0,58.54109391858099,111.273336,107.0,54.29313138354707,107.488206,101.0,47.29705672556766,113.5875,117.0,59.443626721037134,0.5163515152662917,0.510819275664485,0.4704811820690219,0.2048130822413685,0.23802490119781147,0.4704811820690219,0.03666763513721745,0.01117819044214841,0.060243115002662176
28,106.054674,102.0,60.388284184547956,110.747981,106.0,55.04538830295994,107.782672,100.0,46.782971138443266,109.202358,110.0,59.87201462486323,0.1977341533648917,0.2382257840340993,0.26220092975958087,0.7614678190744708,0.7570910975761586,0.26220092975958087,0.02627554303096394,0.0076571075253986315,0.048281550058266405
29,131.765693,125.0,72.73459258997572,135.209149,126.0,68.95631891056685,130.538889,118.0,64.86983683998041,142.524325,142.0,68.45029541422284,0.5504930987982296,0.5461917008041878,0.5043410996143388,0.22696142590593962,0.26298350144833776,0.5043410996143388,0.029163832504736368,0.009300816647554055,0.05042664588943013
30,123.849081,125.0,62.23913099052266,127.23241,124.0,56.28873595660059,120.762622,112.0,52.9587608964288,133.454799,141.0,65.61781167388621,0.8527975266123463,0.8599055559110067,0.825022426697519,0.24652475853049585,0.29375653012847824,0.825022426697519,0.03410478616306251,0.011178190442148479,0.055964360008354544
31,54.686814,37.0,44.1183255408612,73.340397,60.0,35.873821052159904,74.230696,62.0,30.889287453024625,49.830559,30.0,47.899657793636884,0.7344361006728821,0.7279209803303044,0.6738011419891948,0.15334277446855604,0.23866531470800914,0.6738011419891948,0.008620396202535482,4.906538933386797e-18,0.03505687132114975
32,134.698516,140.0,66.51887098709467,137.209855,140.0,60.548967455101774,129.479594,128.0,53.50202502331258,138.885208,149.0,65.66268884836148,0.598061694038852,0.5878810463286325,0.5350613353165709,0.8393510959558851,0.830243564247208,0.5350613353165709,0.039841072915091265,0.011967211387974273,0.060412264882778254
33,149.02203,154.0,72.17687666198294,153.280958,155.0,68.09771904111204,147.565379,142.0,63.20812896761269,150.434723,156.0,69.82470629306842,0.27340396111596166,0.3098015618999769,0.3201083050166035,0.9381957826847838,0.9397348686972161,0.3201083050166035,0.04573007349364767,0.016434367268862934,0.06560828832305851
34,160.737161,176.0,62.733954208706464,160.528355,171.0,60.66546833243748,150.907284,154.0,58.22936585386573,161.361627,177.0,60.70008831058542,0.930195766819468,0.9350424364549896,0.9068219514771663,0.3250591070208601,0.3375682374592967,0.9068219514771663,0.03214372980965342,0.009998077477632915,0.056591738538023253
35,89.232329,74.0,54.98436848992409,94.359965,81.0,51.21631642551791,94.101299,81.0,45.16659960095069,97.280169,78.0,56.23208701739106,0.22772618890378174,0.25785448395818567,0.2730444716143363,0.8591504675530608,0.8602467969056672,0.2730444716143363,0.03152463123837632,0.008768894029410949,0.058533623894694534
36,100.602318,88.0,58.433335682869206,106.326332,94.0,55.42046875862542,105.233795,92.0,50.33460416947742,102.173481,89.0,56.15046492543618,0.41588745066385685,0.4349317605577675,0.41983867590300195,0.8412426189190643,0.8435014758944384,0.41983867590300195,0.0385616927983868,0.011475195990901604,0.06373576186299801
37,112.98992,102.0,63.679958404458766,117.848664,107.0,60.896009174781774,114.989917,101.0,55.834468828252604,114.088223,101.0,61.99506684972823,0.4778088597745501,0.49052640105453915,0.4614675645469217,0.21614983979927277,0.24672737736383746,0.4614675645469217,0.051871198584491185,0.016781610557474215,0.07461275818758778
38,98.309264,86.0,55.218658112800114,101.675628,90.0,51.002979862019984,99.63659,89.0,44.629218155507715,100.49611,88.0,53.72007964316416,0.7793637762238639,0.7707750287139326,0.7232276502733922,0.21342330209487959,0.24153965478740835,0.7232276502733922,0.040873922328078176,0.012782749814122848,0.06299931768431558
39,116.363197,110.0,63.693683587457805,118.841892,111.0,59.33441448148229,113.627318,104.0,52.481681452930566,118.03223,110.0,61.35610423769669,0.5626446086596529,0.5544325201021638,0.5043904444277131,0.8450630217135181,0.8410568083376782,0.5043904444277131,0.04101424616672363,0.013760459654527652,0.06433698936963522
40,119.474742,111.0,63.30488331900973,123.058115,113.0,59.80133287516904,117.997336,106.0,54.990409135622045,127.250836,127.0,63.43846439898357,0.8881051806944376,0.8901202478533888,0.8550075015089319,0.2421187061182771,0.2730162450623237,0.8550075015089319,0.0380641033428598,0.011805484881168931,0.061238875581877024
41,97.659299,90.0,54.23078903933263,101.354899,94.0,49.355620852135985,98.82905,87.0,42.82055254311298,111.199267,105.0,57.92509272899538,0.20232247664699135,0.2377485295526813,0.25854562254115904,0.7912823428575186,0.7880752681855224,0.25854562254115904,0.02985997691667473,0.00985281923639299,0.054694066230296046
42,110.165074,96.0,62.868052018290854,116.030122,96.0,54.85234631868645,110.932885,93.0,48.38286038027078,110.54166,102.0,64.28742846345934,0.2241938361933273,0.2773975018847986,0.2833409361312137,0.5987833039741379,0.5862876776141688,0.2833409361312137,0.030519760587619252,0.006932419423397559,0.053347898871655884
43,69.60891,47.0,44.20982764738968,82.599315,68.0,35.94294715978052,82.501742,70.0,30.089746674996057,67.72631,42.0,48.252077113673565,0.191420281447792,0.25947883224750196,0.2706015612358202,0.6866093904017534,0.6711384277677062,0.2706015612358202,0.016803343858964367,0.0021922235073527268,0.04119542873116675
44,103.073219,73.0,62.02137641150863,107.424477,77.0,53.64842230929508,103.063447,76.0,45.05617291202384,110.947688,93.0,64.97415728929968,0.20183833867717638,0.2523294585754186,0.2691438349138577,0.7308556214106047,0.7166594655877114,0.2691438349138577,0.02245472825077846,0.005545935538718,0.04867143151081652
45,92.825607,55.0,64.45692651749347,107.309475,76.0,56.239364614337305,104.641087,76.0,52.574312876712256,86.806842,46.0,67.32019999960663,0.2085153557486126,0.28814449483095517,0.2899214954473183,0.8997115844445087,0.9055702195591115,0.2899214954473183,0.022246835492802493,0.004042260417272201,0.049636628150925455
46,102.996843,98.0,42.993591534475826,105.868114,101.0,39.854003137489265,99.132424,89.0,34.358422866659986,130.312196,145.0,48.96725803695346,0.2164729888752864,0.24641285445737252,0.26085293407230226,0.39594029143874865,0.40213690607668684,0.26085293407230226,0.026220209623387735,0.011764705882352941,0.042116173270860154
47,90.580625,79.0,51.323962703686234,95.964933,86.0,48.844071055815064,95.947924,86.0,43.926972398404885,93.14632,81.0,49.94174222489241,0.20992617275664208,0.23859694951743565,0.2573436526680016,0.8228665558594116,0.8286082156544495,0.2573436526680016,0.03601559740534411,0.010604562574894078,0.05943920684074457
48,112.216575,92.0,69.74253885735288,117.155414,97.0,66.30818201767113,114.881248,91.0,60.36665004754276,116.973802,95.0,68.91877060471114,0.848801110819016,0.8530208846727798,0.8136757166806396,0.20804065436800895,0.24173851724046982,0.8136757166806396,0.038013272322320775,0.011805484881168898,0.06157378430768738
49,100.949974,90.0,54.39328715383289,106.148963,96.0,51.277065097610944,103.754218,94.0,45.355883115737875,103.810476,92.0,53.301369800910585,0.48368943531138525,0.4920858671509922,0.4613725815025432,0.22669888913263717,0.258884823171631,0.4613725815025432,0.03610619315843728,0.010421711581112441,0.06272455262092874
50,91.157374,67.0,58.424260230011676,96.052157,75.0,53.908738444220255,94.987964,75.0,46.502624669309846,99.197539,74.0,60.862069298894845,0.18735060856281047,0.2234661820329359,0.2489599121366648,0.49148080787710263,0.48575247654506687,0.2489599121366648,0.025623408763028904,0.0069324194233975,0.0476883358754766
51,101.97303,79.0,65.54122426854035,106.950404,87.0,61.530747193876856,106.076773,87.0,55.170626287060315,103.645627,78.0,63.40429257374353,0.4651303780416262,0.47666356346147803,0.45108203538067154,0.20944033690496602,0.24093669083070518,0.45108203538067154,0.030595310789987437,0.007657107525398682,0.05559116495334971
52,114.345216,99.0,66.86948103517287,116.880651,103.0,62.13410679181122,113.474094,98.0,54.47247641588517,118.467886,105.0,65.64707517240203,0.4907384177372304,0.491161848933159,0.45921300154530637,0.207487680224453,0.2368272866514175,0.45921300154530637,0.03008311575360465,0.008433652222590817,0.05563525271404808
53,125.464735,122.0,57.67376214865626,126.732005,117.0,53.18294098374003,119.410731,108.0,48.412977651097215,136.182418,146.0,58.56777748620205,0.5295104591704434,0.5114609410436909,0.46830263763903934,0.8173908788595471,0.8183135628723424,0.46830263763903934,0.03319942552929779,0.011433239009500608,0.05583771445190793
54,61.021183,44.0,46.85331495508627,80.167936,67.0,40.634619445737435,81.088831,69.0,37.59252925853005,55.498179,37.0,49.49384924093051,0.180632611756493,0.2639537196140329,0.2722381192296392,0.9262515462470313,0.9296030993427495,0.2722381192296392,0.01189177710897963,0.0,0.0443767005341845
55,44.537682,44.0,3.1535989071021704,67.984416,68.0,3.095588980944337,69.771755,70.0,3.0363697436206616,34.942134,35.0,2.7781651365683797,0.1699734138515564,0.26169104122368086,0.2693713702159778,0.5156571071980507,0.5997274485661961,0.2693713702159778,0.0010192041279941022,0.0,0.009429105264982111
56,108.785188,116.0,55.94631834003605,116.830112,116.0,46.82052353474333,111.230309,109.0,41.072899541723615,107.786201,126.0,58.471766973365874,0.21947720728245956,0.2877138500692938,0.29174050320934586,0.5932194551414891,0.5903737073182739,0.29174050320934586,0.01809244160679514,0.004042260417272229,0.03868680813655073
57,112.534505,101.0,38.45162939857003,115.220972,105.0,34.22194780218121,102.897881,90.0,32.33378246833857,165.088467,172.0,36.670290680466536,0.546340342010714,0.5370813793533011,0.4887534161897447,0.341363444296491,0.3648042153917373,0.4887534161897447,0.02409464595322441,0.011433239009500613,0.03708687836118262
58,95.101761,80.0,50.356893546950246,98.906248,84.0,47.59018916291986,96.522056,84.0,42.23527731095018,107.350488,100.0,49.51238370510812,0.503940948114894,0.5081396345754622,0.4745949487335267,0.262838974941178,0.2838341197040812,0.4745949487335267,0.0315935283461587,0.012745098039215723,0.051327604655825046
59,77.671982,60.0,48.610490515851374,84.084375,68.0,45.34073115708848,85.762319,71.0,38.901835081937186,79.918202,63.0,47.82235595500495,0.16855368796866924,0.203334978088779,0.23123662643192017,0.7111320974878195,0.713890718877471,0.23123662643192017,0.02628497544327686,0.006932419423397529,0.04921075341081128
60,90.699551,73.0,63.188102055675,96.074615,79.0,59.612280509990335,96.641695,80.0,53.012093172473165,93.02963,74.0,61.18163856961579,0.46784678328980445,0.47398767040880924,0.4466548139563893,0.1767713628577285,0.21030351029549127,0.4466548139563893,0.027016608498819816,0.006200544431702677,0.0527255617381919
61,114.169539,109.0,63.66831780035876,116.774304,109.0,59.25372198702445,112.444176,101.0,52.27346062469009,120.175414,124.0,62.10219289146402,0.561167608214645,0.5483815371487097,0.5001700096772883,0.21937316028157638,0.2500698650682055,0.5001700096772883,0.0369926670814484,0.01247835496211555,0.0582119773625691
62,92.062053,58.0,68.17864837634427,99.489,65.0,65.0826759360738,101.519626,69.0,59.591506700369,93.055897,60.0,65.86989976100911,0.18176356045129688,0.2180376144278257,0.24546774074739555,0.8801612961468709,0.8878415444335851,0.24546774074739555,0.029761785020591285,0.007466444221435214,0.05531395688575948
63,93.562642,65.0,63.35094337087521,99.952385,74.0,59.50875476609953,99.999781,77.0,52.77822913808344,95.55538,68.0,62.11732841209126,0.1925919804326557,0.2297082767150467,0.25444443450240417,0.8429063983490243,0.8437979130012278,0.25444443450240417,0.03118468502248459,0.007466444221435186,0.05987869930411106
64,136.302405,132.0,50.89114182464344,134.043448,130.0,48.19494212333174,123.545274,116.0,43.628388857083905,153.689805,163.0,47.81339789287072,0.5335932437006532,0.511416726894634,0.4596189511126876,0.7829827676701148,0.7744666761740023,0.4596189511126876,0.03170342646132578,0.013864838846795059,0.0479518642176236
65,68.741127,48.0,47.71289035229234,83.011954,68.0,38.57116439909332,82.651896,70.0,32.65978661297688,65.582445,43.0,50.84541309520432,0.18863101181389608,0.2619659153936307,0.271586207823873,0.5367077335082572,0.5078303246246205,0.271586207823873,0.01796019180411652,0.004999038738816458,0.04398216001117083
66,46.109049,42.0,22.832782557445753,68.871521,66.0,20.202772932114026,70.736347,68.0,19.167500517688552,37.335383,33.0,23.92681590273371,0.16950244602220688,0.26004211442697206,0.26796441668340454,0.5539691145189792,0.5864174850832569,0.26796441668340454,0.004972107643778065,0.0,0.02961952760384401
67,123.69081,116.0,64.3000320182183,126.901505,118.0,60.396483819300066,121.479044,111.0,54.44306276143973,125.006456,118.0,62.05538255719696,0.8426254896428254,0.8361522497542024,0.7833745149580448,0.24749214207491613,0.2775228277053454,0.7833745149580448,0.0369597130376084,0.010961117536763666,0.06053413344158851
68,118.412958,115.0,51.327323831369156,119.975694,116.0,48.32442789333741,112.883398,104.0,43.2252954874064,132.471121,136.0,51.48845253067294,0.7489027536047169,0.746440847428513,0.6961526685300249,0.5035604960942653,0.4996435925443683,0.6961526685300249,0.03723445825590991,0.014836025441589734,0.055690981825788584
69,113.310917,101.0,68.34236839339935,115.663005,102.0,64.03848272226612,111.136516,96.0,56.87753018004337,116.775787,108.0,66.15992018987501,0.20691768025962126,0.23529990443470272,0.2506982403281376,0.8587083402545727,0.8557897065804051,0.2506982403281376,0.035947755244661164,0.0097053871927565,0.062202906541577174
70,111.563256,106.0,59.05186834197936,113.793074,109.0,55.1677757357547,108.303851,103.0,47.881501371299954,116.973578,120.0,56.704089181274355,0.22886191798108685,0.2525750401029657,0.26325256480833037,0.5762001151830368,0.5686120757167112,0.26325256480833037,0.03388801610684881,0.01109187107743603,0.05493068430925099
71,108.833047,100.0,62.953801503132375,112.800523,104.0,60.292143334985774,110.199819,98.0,54.97726196680987,110.420143,101.0,60.58776309503059,0.20123776020808162,0.23182337718927387,0.2508524130198744,0.49384981020982427,0.4948672036296481,0.2508524130198744,0.03331226881309867,0.009852819236393102,0.058294329516602975
72,104.655305,87.0,67.62882850055126,108.312869,91.0,62.82281859315801,106.174147,88.0,55.67964624368936,107.9233,91.0,66.3293111008248,0.1965226603867966,0.23010798005568858,0.2514459945659243,0.5504867427111886,0.5397236422812581,0.2514459945659243,0.02966460999593341,0.007904174263037836,0.052753445497222114
73,93.724943,79.0,56.90083817174182,99.073485,87.0,52.53956791747316,98.17247,87.0,45.97862370818749,95.914717,79.0,56.106343614692186,0.402110280202854,0.41767212806545945,0.402715719485882,0.17937721486288855,0.21626429229233596,0.402715719485882,0.03547365700690483,0.009803921568627444,0.060643558604943325
74,132.474521,131.0,54.564119426785936,133.169222,128.0,51.42750522740449,125.064088,117.0,46.89576137273235,140.375474,147.0,54.76062610375564,0.26735420827557677,0.29182891076762074,0.29313683297273774,0.8052722212572063,0.8015996963581864,0.29313683297273774,0.03802421104312655,0.014037079473800331,0.057532372891162704
75,117.196261,128.0,55.6876545979437,117.196812,122.0,50.20652386928074,111.702303,111.0,43.809639116251475,123.825901,138.0,55.33752613316032,0.5428034360128049,0.52088583568454,0.47599920082720315,0.20289815942446193,0.23974743569538715,0.47599920082720315,0.02362767399430225,0.008376474260115214,0.042925222388715746
76,80.513588,44.0,65.28178650562694,94.125844,64.0,56.26795119148788,92.570151,66.0,50.43376659379307,77.474317,36.0,69.38251578303799,0.8894030952878555,0.8904212999606461,0.8517945787681043,0.17497875710585775,0.2495532368749592,0.8517945787681043,0.01648928783179142,0.0027729677693590195,0.043001322901369536
77,44.366348,40.0,22.778535184311043,66.07025,63.0,20.174248460289668,68.38513,66.0,18.907273914636665,36.218089,31.0,23.46678913247569,0.16228304890522863,0.24872847618887745,0.2585529575105989,0.8934988497547917,0.901381721893703,0.2585529575105989,0.006968043698906141,0.0013864838846795048,0.02828271409887455
78,126.365722,127.0,61.88896104652845,129.90485,129.0,58.00642485516153,124.701643,120.0,52.47304929295182,128.001895,129.0,59.90700900069185,0.8829430146715249,0.8877106633995552,0.8533886662416003,0.2372220916755714,0.27207332808438633,0.8533886662416003,0.03449811696575185,0.010093755040183259,0.057340747629721495
79,120.754496,113.0,61.882912243898026,122.839591,113.0,59.51141856780696,117.947108,104.0,56.39011199169884,128.54978,127.0,60.32144227347022,0.9036428048811448,0.9097272935171565,0.8863078367276334,0.25913521542587725,0.2810923383665168,0.8863078367276334,0.039892661966303734,0.01403707947380037,0.060459215970371516
80,114.561942,110.0,71.16479728902931,117.650885,110.0,67.1900332617627,114.360821,100.0,61.076135840489776,119.420253,118.0,69.48357545791661,0.851002809774791,0.851582943989548,0.8146602292719525,0.18131712899244917,0.21504499310388042,0.8146602292719525,0.029716019213001446,0.008318903308077039,0.05280311248860177
81,121.676634,130.0,51.54541958729257,122.226778,124.0,46.76129101873382,115.638833,114.0,39.66623142419899,122.293942,131.0,50.83972850144499,0.26077882265649605,0.2896537551014338,0.2994246703282356,0.7445910945976584,0.7368876566635266,0.2994246703282356,0.02927707857471725,0.010093755040183318,0.04901766698121516
82,113.415695,117.0,59.89704445685927,114.136972,114.0,53.43474235617888,109.317178,107.0,44.86341231021462,115.419877,121.0,59.31486267627087,0.7487241202148921,0.7333659705681697,0.6714081328494053,0.21122003677013143,0.24537683556830167,0.6714081328494053,0.0301061289023421,0.007843137254901919,0.055113404537243754
83,104.012673,98.0,54.35739315304838,106.330899,98.0,49.10985569976559,103.308136,92.0,41.533998052264415,107.486541,107.0,54.1733954525219,0.5104988838020534,0.4845648335053749,0.44324349704966665,0.2149310209873935,0.24973007977089293,0.44324349704966665,0.025576092270583283,0.007904174263037765,0.04542400104513711
84,114.054329,102.0,58.67589400562858,116.266639,102.0,54.999636513741414,112.633856,98.0,48.92550644164315,117.394452,112.0,56.6118844026561,0.8025850840695024,0.8103972483373417,0.769315354854127,0.25062395517702085,0.27761829992468623,0.769315354854127,0.03481297888370185,0.014037079473800331,0.05317277115917693
85,133.278485,138.0,53.320076792,134.384227,133.0,49.56270862869049,126.759857,123.0,44.1352748981985,140.377078,149.0,52.49960040021176,0.539405440731514,0.5302274538606785,0.4878820826752495,0.7785644553209325,0.7758676832699682,0.4878820826752495,0.03264693075117949,0.011433239009500641,0.05276594471219523
86,120.803808,134.0,56.651293513027014,118.912576,124.0,49.83836023631018,111.828301,113.0,44.575569995832915,126.356707,143.0,56.938665501714645,0.849050946859525,0.8508476536648161,0.8183564873198055,0.5819596325388846,0.5427900691741375,0.8183564873198055,0.04135183770881233,0.012401088863405399,0.06661326590389036
87,109.186369,98.0,67.39736214122802,116.044036,102.0,59.305127744830834,111.739521,97.0,53.939713325995335,108.382217,104.0,69.49279147627406,0.7985042797468735,0.7981075317899221,0.7546042739542674,0.1883669802778975,0.25139695038461357,0.7546042739542674,0.03283246573284203,0.007466444221435214,0.06104078373721573
88,47.970014,37.0,37.18094773993536,67.578311,59.0,31.53717725775848,69.558563,62.0,27.230286050187416,40.01069,29.0,38.646685028911605,0.1489617536025892,0.23192988694008154,0.24438905338018474,0.7501377955389762,0.7438555110878734,0.24438905338018474,0.007833119528032463,0.0027729677693590074,0.024131232282776527
89,140.500882,145.0,46.16534472114419,142.002642,147.0,43.65143322984751,132.119168,135.0,39.63590905968697,139.717232,144.0,44.285208549335934,0.569146410276478,0.5719621068115731,0.526580379714691,0.2884252072475446,0.30964444209430664,0.526580379714691,0.04686024098218275,0.016666666666666666,0.06609886495913872
90,125.304536,126.0,51.19222765053992,126.085542,124.0,48.81847112073704,119.33919,115.0,45.349371551807636,129.418962,131.0,49.41811840653745,0.8394409381853466,0.8396083030408884,0.7989937547795406,0.2800675161836395,0.300620352373883,0.7989937547795406,0.040193462106729985,0.015219779113980413,0.059736588744779696
91,105.927115,92.0,62.85762956695691,109.699894,95.0,59.05923599564054,106.644012,91.0,52.324976870934734,111.770372,97.0,63.08773930790052,0.8093279157437497,0.81937057131164,0.7760621532816726,0.20620779015874946,0.2390146019009128,0.7760621532816726,0.02908006720080699,0.008376474260115197,0.05379444545418629
92,143.586354,152.0,69.14514339407131,142.972407,146.0,64.74303225541996,134.363272,130.0,59.430118437152856,149.089368,163.0,66.57575948767374,0.6799223071840115,0.6525832781042041,0.5833586929985326,0.2772549421066267,0.2997690382736399,0.5833586929985326,0.03331739855513207,0.011846123503524028,0.053494499478656345
93,154.580821,160.0,57.34993999967182,152.291893,153.0,54.49956957147964,141.204046,138.0,51.25016073369803,159.127614,167.0,54.5116397906631,0.9138727572947309,0.9109732858746207,0.872649545389762,0.2925189507524731,0.3098543512030952,0.872649545389762,0.034403537816081776,0.012782749814122819,0.05181094252827511
94,124.743759,128.0,51.28485138469174,125.910408,127.0,48.04001146204626,119.442226,118.0,42.71114414488242,127.746973,134.0,49.27038053777614,0.5442375266946434,0.5345396287138366,0.4945769513183013,0.27713841586892446,0.29973733570215083,0.4945769513183013,0.039599671660022935,0.015686274509803932,0.0561654587554109
95,134.730232,134.0,50.01009795257529,136.315273,133.0,47.1050734203384,127.360197,122.0,42.19821464376414,140.987121,146.0,49.4468243179616,0.5137283040910862,0.5119671341104535,0.4672141835623143,0.762655018806898,0.761369252087117,0.4672141835623143,0.03269869211772936,0.011475195990901592,0.05164998801893258
96,122.397526,121.0,38.814917945028874,122.892292,120.0,36.25942665000007,113.823381,111.0,33.908992092494266,143.899651,144.0,40.284114897539936,0.5314595273362089,0.5251309340423553,0.48681073568971306,0.7469781011995604,0.7419267572605989,0.48681073568971306,0.03863252270544725,0.018024290500833574,0.051261525652028524
97,94.688057,92.0,49.65227107157085,101.492934,97.0,42.33475992693998,94.848371,84.0,37.455258905077116,109.289384,125.0,67.5108686575765,0.42802857338889017,0.4310963765935408,0.38248193793468477,0.6615324705742022,0.6563452268137542,0.38248193793468477,0.022721239614896735,0.005545935538718039,0.04486000925007109
98,87.484205,52.0,62.47774660243419,99.420605,68.0,54.632785472040275,96.72938,68.0,50.27485163394914,84.924876,49.0,66.21645126692175,0.8272390211514927,0.8348695969072397,0.7992490275894547,0.17726284459240976,0.24778786743445985,0.7992490275894547,0.029862735849264598,0.004042260417272229,0.06310149471935637
99,45.978654,38.0,32.61887328446959,65.473682,59.0,28.77220219869998,68.19693,62.0,26.468393426407655,37.827821,29.0,34.000660690521286,0.14963839205357096,0.2298992124570905,0.24301879790495975,0.7472536046899203,0.7663588091427005,0.24301879790495975,0.006214522001160059,2.4532694666933983e-18,0.030596068674500904
100,91.607053,90.0,33.31782819535497,93.47324,91.0,31.099261597382018,85.677134,82.0,28.12793137694353,132.382992,134.0,35.77386282089112,0.23118448292422936,0.24951241680200129,0.2363448794389207,0.5880257089734662,0.586890084362239,0.2363448794389207,0.03981106361695535,0.02588309565185118,0.04459952745071482
101,86.915046,85.0,33.277632289841236,89.295501,86.0,31.560068665308684,82.38333,78.0,28.80908825546377,128.409653,130.0,35.9372293787319,0.2235987919986914,0.24136529668082674,0.2289973093583933,0.5960108155080527,0.6017638213521038,0.2289973093583933,0.04584173049089289,0.03078493817275998,0.04797167919441055
102,93.264638,92.0,27.806772317709875,97.988022,100.0,24.302154565542455,82.620299,81.0,18.880005300597745,172.366295,190.0,40.44989308975952,0.35920176650048835,0.38459382892405153,0.3158038299088052,0.20206155101711673,0.2319174613164198,0.3158038299088052,0.023221970418510644,0.014139416766525454,0.02726007673248938
103,92.796875,89.0,33.274988493377045,96.356938,94.0,31.01497475839946,85.272795,80.0,28.06403317215783,150.811121,151.0,39.99615611184854,0.5793416210531136,0.5780712959246183,0.5272382159913043,0.23216234235787936,0.25478685299534726,0.5272382159913043,0.03590729182917987,0.021768238540367156,0.043867968736605645
104,100.026638,98.0,37.76426869961811,100.821513,98.0,35.83511383253625,91.149171,85.0,33.12727195246779,140.134866,142.0,39.22635697030817,0.2378014363283059,0.25183358262143285,0.23572253524583667,0.6023568747128857,0.6037285976645648,0.23572253524583667,0.0414201324335952,0.023934422775948438,0.05112366855147935
105,94.020683,92.0,37.146952650433,95.478791,93.0,34.72089644836837,86.715055,82.0,31.710644448622844,138.291647,142.0,40.42674324042676,0.6024058071934821,0.6001052511844565,0.553017096911413,0.39571987724129587,0.39477359023948916,0.553017096911413,0.04161672209506638,0.025790091054835106,0.04919564945539062
106,98.748367,95.0,42.020020583447014,101.18124,96.0,40.00827844412204,92.557721,84.0,36.59467546359933,140.662752,144.0,40.577363514483,0.3925689223248711,0.3967747409589597,0.3541711611727821,0.6173549257808487,0.619974864694818,0.3541711611727821,0.03823341297221531,0.022031573582592355,0.04764798587261696
107,91.63075,94.0,30.93986170682571,93.879102,96.0,28.849314925550598,83.897183,83.0,25.15796048300639,148.391509,156.0,43.10534351681842,0.5319382651966903,0.5317001719730142,0.48552956728553626,0.20153421195623225,0.22227526366675768,0.48552956728553626,0.03695387632618806,0.022031573582592393,0.04436384258048108
108,89.925396,92.0,27.24175156342162,92.547494,95.0,25.30914368997821,80.891647,80.0,21.568988122473222,160.429047,171.0,39.66421656445254,0.3663804630074528,0.37636441758021894,0.31892298182138223,0.2078546648112319,0.22746186160845458,0.31892298182138223,0.0327808534400565,0.01953417533840322,0.0405046318318891
109,86.807788,92.0,30.143597073790914,87.863697,92.0,28.235795304757954,78.365773,80.0,22.034286081297733,144.066446,152.0,46.335058831613495,0.35695055963798333,0.3586226952090216,0.3114541321176305,0.18667766695512383,0.20193840228059912,0.3114541321176305,0.030757756286715655,0.019730011566174616,0.035827819128667296
110,87.255985,91.0,29.257461692357655,88.222926,91.0,27.152524891776153,79.077349,79.0,21.83259288614614,143.930057,150.0,45.22368559700493,0.19269634673755354,0.20843282422199225,0.2091946185180259,0.4764063800169126,0.47143879152400947,0.2091946185180259,0.028670728386940878,0.018832718345390714,0.0334481854515633
111,81.567218,85.0,30.085149588135273,83.962598,87.0,27.63759911950378,75.997499,76.0,22.529904499242758,138.015819,148.0,48.519551366013665,0.18764977018583928,0.2092001135510588,0.2093576555566938,0.3607216923278765,0.3645848839977539,0.2093576555566938,0.029632929714764843,0.01873036585739488,0.03529721829205884
